Easting,Northing,Name,T/A,Grant Number,Driller,Date Drilled,Abstraction Volume per day,District,Borehole Depth,Static Water Level,Yield l/s,Status,Functionality,Permanent Casing Diameter,Type of Pump Installed,Water Point Use,Licenced,Well Development Duration,Pump Capacity,Pump Installed Depth,Main Water Strike Depth (MBGL),DWL,Turbidity,Temp,Conductivity,pH,Alkalinity,Hardness,Calcium,Magnesium,Sodium,Potassium,Carbonate,Bicarbonate,Sulphate,Nitrate,Ammonium,Iron,Manganese,Flouride,Dissolved_Solids,Chlorine,Suspended_Solids,Facaeal,E. Coli
651486,8478464,Kambwiri Water piont,Khombedza,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651501,8499128,Chembe,Khombedza,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651535,8500095,Kapundi water  point,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651553,8470868,Mitunthama school,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651576,8478680,Chiunguza Bh,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651608,8478582,Chiunguza Bh 3,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651665,8478786,Chiunguza  1,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651676,8489496,Scheme Number 3 North,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651694,8473085,Msangu,Khombedza,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651731,8498827,Milungu,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651796,8471252,Msonthe 2,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651799,8478641,Tembwe ll,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651814,8478543,Nyambalo,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651900,8471257,Msonthe 1,Khombedza,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651912,8499081,Md'ala ma Ndevu,Khombedza,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651922,8499232,Gelifala,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652086,8477735,Namachete Water piont,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652107,8473156,Mangira,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652117,8455601,Mthyaku,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652193,8480932,Chiunjiza,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652222,8478055,Salima 1 Water piont,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652236,8467384,Chilemba,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652245,8488005,Bauleni,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652257,8477892,Katawa Water piont,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652265,8456722,Mkango,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652288,8480382,Kantchenembwe,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652327,8473262,Mango,Khombedza,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652358,8498996,Nyambalo,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652398,8480636,Chitiwiri school,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652445,8477962,Bibi Salima,,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652515,8478596,Kuti well field,Karonga,,Borehole Construction Fund,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652620,8480848,Chadza,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652623,8463834,Namajika 2,Msosa,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652659,8499278,Kafumu,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652673,8455803,Changamire,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652737,8478021,Katambo 2 Water piont,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652762,8486891,Kapanda 1,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652766,8477813,Katambo Water piont,Khombedza,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652773,8498359,John School,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652783,8485821,Kamatenda,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652808,8486795,Kapanda 1  number 2,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652830,8473610,Mwenza,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652849,8474768,Mchakama,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652893,8474483,Kambwiri,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652909,8467865,Chiyani 2,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652940,8456817,Gunnery,Khombedza,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653012,8498072,Zingaliwe,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653016,8487074,Kalaka,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653072,8456072,Levisoni,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653113,8477386,Mwachilolo,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653115,8477760,Mpatsa CCAP Church,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653143,8477057,Njati,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653159,8478060,Phiri Water piont,Msosa,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653217,8498101,Chizamila,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653245,8477778,Kambwiri Primary School,Msosa,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653249,8498329,Zingaliwe II,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653253,8476927,Msusa Village,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653260,8467888,Mkanga school,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653260,8473984,Magombo,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653323,8481272,Kalimu,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653339,8475188,Kuthembwe,Msosa,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653352,8498085,Namaluwa,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653383,8486612,Mtombozi,Msosa,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653383,8498335,Mbalangwe,Msosa,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653391,8498546,Mdembo,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653455,8475184,Kuthembwe masjid,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653470,8470624,Msanyama,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653483,8476843,Mambo,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653527,8487335,Chipeta,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653585,8478144,Salima District Health Office,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653613,8457583,Kamwendo,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653639,8457887,Chimoga Mosque,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653753,8476848,Dete,Kuluunda,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653754,8491626,Ben 2,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653770,8477715,Mgawa Chifu Mosque,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653847,8475358,Chimbalanga school,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653858,8468523,Mnjeza 2,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653893,8472173,Chisomo,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653905,8457901,Chembe,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653911,8474258,Bauleni,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654000,8477593,Waziri,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654017,8475600,Chimbalanga,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654041,8475709,Chimbalanga masjid,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654057,8474134,Rahaman masjid,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654060,8487395,Ntchuwa FP School,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654140,8470080,Chalunda 2,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654156,8470541,Chalunda 1,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654199,8473696,Mwamadi masjid,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654201,8477786,Chilembwe 2,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654212,8477655,Chilembwe,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654292,8487352,Mapiko  2,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654296,8475715,Chimbalanga 2,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654341,8477784,Botoman,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654357,8473713,Mchakama,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654389,8473991,Mwamadi,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654399,8469072,Mnjeza 1,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654522,8487282,Mapiko,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654617,8473626,Mwamadi,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654623,8459140,Mzikawola,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654626,8456930,Chikadwe school  2,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654639,8474048,Mulamba Muslim,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654658,8474331,Liganga s,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654696,8473189,Ng'ombe,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654700,8475018,Liganga 2,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654725,8474794,Liganga 2 masjid,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654770,8449757,Chizima,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654791,8473696,Asiyatu Mbewe,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654803,8473875,Liganga s,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654804,8459928,Kamtchemtche,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654804,8469756,Mchilowelo,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654847,8479501,Mwazawala,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654906,8470423,Katsichi masjid,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654910,8470564,Fwatapu,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654919,8469678,Pemba,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654952,8479623,Chekawere,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654981,8473391,Headquarters,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655068,8456698,Paulo,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655086,8460095,Maulana,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655088,8478568,Kandeu,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655096,8477469,Thole Masijid,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655174,8474023,Chilambo,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655270,8478796,Somwa,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655275,8467444,Kumtonya,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655321,8475530,Chimbalanga I Bh,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655355,8475879,Kuchilapa,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655373,8451688,Natembo,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655442,8469369,Pa roma,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655455,8478668,Chisime,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655465,8476548,Mjigo wa chimwang'ombe church,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655494,8469853,Katerera Primary school,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655504,8456755,Mwanza,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655512,8460801,M'Bwemba,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655536,8473397,Kapiri school,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655548,8478187,Sautso,,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655558,8469885,Katerera sch,Ndindi,,Borehole Construction Fund,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655561,8460098,Kaole,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655598,8467758,Changamale,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655636,8477910,Chasefu,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655678,8468988,Choma,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655775,8481151,Kaphatenga 2,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655776,8477607,Zainabu,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655810,8478049,Kachilumba,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655874,8477968,Chawedzi,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655882,8450728,Zimbabwe,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655907,8477715,Chisomo,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655946,8451036,Kambiri School  no 2,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655989,8473055,Kachitsa,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656005,8477755,Nandu,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656060,8478445,Kalembeza,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656062,8450773,Kambiri school  no.1,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656076,8478342,Kachule,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656129,8477453,Bibi mfuti,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656173,8477786,Chimwemwe,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656202,8472845,Aziliya,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656216,8468118,Katumba,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656223,8478627,Matukuta,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656255,8475985,Chisani mosque,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656292,8480796,Madetsa,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656307,8477705,Corner stone Bh,Ndindi,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656312,8456548,Mponda 2,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656330,8474192,Kambuku,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656338,8473648,Wanja,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656371,8472820,Kachitsa2,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656373,8477497,Umodzi women group,Salima Town,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656392,8477118,Chisomo,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656401,8466250,Nthala,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656404,8481461,Lymon,SC Kambwiri,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656423,8472891,Chumbu,Karonga,,,,,Salima,0.00001,0.00001,0.00001,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
